"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2003,10,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",328.00,68.00,17.54,1.00,45.60,0.00,3.86,0.00,0.00,2484.00,1085.00,138.00,1116.00,0.00,145.00,
2003,10,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",408.00,55.00,14.30,1.06,30.87,0.00,8.77,0.00,0.00,1605.00,501.00,29.00,740.00,0.00,335.00,
2003,10,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",18.00,1.00,0.55,0.00,0.00,0.00,0.45,0.00,0.00,156.00,86.00,0.00,0.00,0.00,70.00,
2003,10,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",91.00,19.00,4.70,0.00,10.76,0.00,3.54,0.00,0.00,399.00,100.00,0.00,221.00,0.00,78.00,
2003,10,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,10,"DL","Delta Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",186.00,31.00,8.71,0.00,14.00,0.00,8.29,0.00,0.00,881.00,304.00,0.00,330.00,0.00,247.00,
2003,10,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",62.00,13.00,0.14,0.00,11.08,0.00,1.79,0.00,0.00,385.00,7.00,0.00,281.00,0.00,97.00,
2003,10,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",124.00,25.00,5.46,0.00,16.62,0.00,2.92,1.00,4.00,1343.00,500.00,0.00,582.00,0.00,261.00,
2003,10,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",507.00,126.00,22.03,1.00,78.62,0.00,24.35,7.00,0.00,5152.00,1309.00,18.00,2739.00,0.00,1086.00,
2003,10,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",248.00,32.00,12.59,0.10,14.61,0.00,4.70,0.00,0.00,946.00,477.00,2.00,329.00,0.00,138.00,
2003,10,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",608.00,78.00,21.81,1.09,32.17,0.00,22.92,0.00,0.00,2956.00,1003.00,22.00,817.00,0.00,1114.00,
2003,10,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",371.00,49.00,13.40,0.11,28.53,0.00,6.96,3.00,0.00,1826.00,574.00,12.00,789.00,0.00,451.00,
2003,10,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",448.00,68.00,20.28,0.56,36.13,0.00,11.03,0.00,0.00,2766.00,973.00,115.00,1295.00,0.00,383.00,
2003,10,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",306.00,46.00,14.32,0.00,23.86,0.00,7.81,1.00,1.00,1441.00,563.00,0.00,534.00,0.00,344.00,
2003,10,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",217.00,30.00,5.79,0.00,14.97,0.00,9.24,1.00,0.00,1009.00,261.00,0.00,408.00,0.00,340.00,
2003,10,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",178.00,37.00,10.04,0.00,18.08,0.00,8.87,0.00,0.00,1255.00,440.00,0.00,440.00,0.00,375.00,
2003,10,"DL","Delta Air Lines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",58.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,71.00,30.00,0.00,41.00,0.00,0.00,
2003,10,"DL","Delta Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,10,"DL","Delta Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",217.00,33.00,14.28,0.00,12.39,0.00,6.34,0.00,0.00,1309.00,727.00,0.00,348.00,0.00,234.00,
2003,10,"DL","Delta Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",124.00,16.00,5.37,0.00,7.64,0.00,2.99,0.00,0.00,526.00,187.00,0.00,175.00,0.00,164.00,
2003,10,"DL","Delta Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",430.00,52.00,29.96,0.84,16.89,0.00,4.32,0.00,0.00,1629.00,956.00,88.00,431.00,0.00,154.00,
2003,10,"DL","Delta Air Lines Inc.","RIC","Richmond, VA: Richmond International",244.00,25.00,8.86,0.00,4.52,0.00,11.62,1.00,0.00,919.00,407.00,0.00,91.00,0.00,421.00,
2003,10,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",426.00,57.00,16.07,0.80,31.44,0.00,8.70,1.00,1.00,1479.00,562.00,12.00,690.00,0.00,215.00,
2003,10,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",459.00,58.00,15.53,0.00,30.77,0.00,11.70,0.00,5.00,2475.00,777.00,0.00,999.00,0.00,699.00,
2003,10,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",310.00,42.00,13.83,0.80,18.61,0.00,8.76,0.00,0.00,1417.00,590.00,26.00,499.00,0.00,302.00,
2003,10,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",240.00,35.00,5.11,0.32,21.41,0.00,8.17,0.00,0.00,886.00,125.00,6.00,481.00,0.00,274.00,
2003,10,"DL","Delta Air Lines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",182.00,31.00,10.73,0.36,12.58,0.00,7.34,0.00,0.00,1182.00,539.00,12.00,368.00,0.00,263.00,
2003,10,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",490.00,106.00,24.91,0.04,73.11,0.00,7.94,5.00,1.00,3788.00,1160.00,5.00,2220.00,0.00,403.00,
2003,10,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",549.00,89.00,18.21,0.00,60.25,0.00,10.55,1.00,0.00,3426.00,1291.00,0.00,1645.00,0.00,490.00,
2003,10,"DL","Delta Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",147.00,14.00,4.31,0.00,9.69,0.00,0.00,0.00,0.00,581.00,386.00,0.00,195.00,0.00,0.00,
2003,10,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",132.00,20.00,6.55,0.76,12.66,0.00,0.03,0.00,0.00,624.00,252.00,35.00,336.00,0.00,1.00,
2003,10,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3426.00,317.00,81.86,2.57,179.62,0.00,52.95,21.00,1.00,14322.00,5401.00,101.00,5163.00,0.00,3657.00,
2003,10,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",182.00,24.00,6.91,0.00,12.75,0.00,4.33,1.00,0.00,785.00,349.00,0.00,298.00,0.00,138.00,
2003,10,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",244.00,34.00,9.08,0.00,22.19,0.00,2.73,0.00,2.00,1465.00,276.00,0.00,1108.00,0.00,81.00,
2003,10,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",151.00,16.00,1.18,0.00,12.50,0.00,2.32,0.00,0.00,341.00,23.00,0.00,258.00,0.00,60.00,
2003,10,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",187.00,43.00,5.89,0.00,32.64,0.00,4.47,0.00,0.00,1288.00,326.00,0.00,838.00,0.00,124.00,
2003,10,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",31.00,6.00,1.90,0.00,4.10,0.00,0.00,0.00,0.00,131.00,36.00,0.00,95.00,0.00,0.00,
2003,10,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",62.00,17.00,4.58,0.00,10.68,0.00,1.75,0.00,0.00,561.00,160.00,0.00,308.00,0.00,93.00,
2003,10,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",151.00,15.00,6.77,0.00,7.92,0.00,0.31,0.00,0.00,530.00,317.00,0.00,180.00,0.00,33.00,
2003,10,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",979.00,104.00,38.06,0.00,37.46,0.00,28.48,4.00,0.00,4875.00,2157.00,0.00,1083.00,0.00,1635.00,
2003,10,"DL","Delta Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",142.00,18.00,5.73,0.00,9.61,0.00,2.66,0.00,0.00,453.00,177.00,0.00,216.00,0.00,60.00,
2003,10,"DL","Delta Air Lines Inc.","TUS","Tucson, AZ: Tucson International",62.00,9.00,2.96,0.06,1.67,0.00,4.32,0.00,0.00,323.00,135.00,3.00,38.00,0.00,147.00,
2003,10,"DL","Delta Air Lines Inc.","TYS","Knoxville, TN: McGhee Tyson",120.00,31.00,4.83,0.00,21.16,0.00,5.01,0.00,0.00,709.00,153.00,0.00,436.00,0.00,120.00,
2003,10,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",89.00,15.00,5.48,0.00,5.51,0.00,4.01,0.00,0.00,574.00,204.00,0.00,166.00,0.00,204.00,
2003,10,"EV","Atlantic Southeast Airlines","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,23.00,0.00,0.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","ABY","Albany, GA: Southwest Georgia Regional",124.00,25.00,8.91,0.00,9.38,0.00,6.71,0.00,0.00,846.00,379.00,0.00,240.00,0.00,227.00,
2003,10,"EV","Atlantic Southeast Airlines","AEX","Alexandria, LA: Alexandria International",126.00,20.00,7.17,0.00,10.20,0.00,2.63,1.00,0.00,710.00,235.00,0.00,392.00,0.00,83.00,
2003,10,"EV","Atlantic Southeast Airlines","AGS","Augusta, GA: Augusta Regional at Bush Field",271.00,36.00,18.30,3.63,5.53,0.00,8.54,8.00,0.00,1544.00,847.00,124.00,188.00,0.00,385.00,
2003,10,"EV","Atlantic Southeast Airlines","AMA","Amarillo, TX: Rick Husband Amarillo International",93.00,10.00,6.90,0.00,1.41,0.00,1.69,0.00,0.00,353.00,240.00,0.00,38.00,0.00,75.00,
2003,10,"EV","Atlantic Southeast Airlines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",7760.00,1332.00,219.81,99.25,775.98,3.46,233.50,98.00,2.00,57079.00,16144.00,5562.00,26411.00,65.00,8897.00,
2003,10,"EV","Atlantic Southeast Airlines","AUS","Austin, TX: Austin - Bergstrom International",93.00,21.00,7.52,0.00,5.85,0.00,7.63,0.00,0.00,798.00,270.00,0.00,202.00,0.00,326.00,
2003,10,"EV","Atlantic Southeast Airlines","AVL","Asheville, NC: Asheville Regional",213.00,43.00,12.57,3.90,16.09,0.00,10.44,1.00,0.00,1368.00,351.00,217.00,430.00,0.00,370.00,
2003,10,"EV","Atlantic Southeast Airlines","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",93.00,8.00,5.80,0.00,0.25,0.00,1.95,0.00,0.00,455.00,284.00,0.00,6.00,0.00,165.00,
2003,10,"EV","Atlantic Southeast Airlines","BNA","Nashville, TN: Nashville International",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",31.00,5.00,0.00,0.00,1.18,0.00,3.82,0.00,0.00,188.00,0.00,0.00,54.00,0.00,134.00,
2003,10,"EV","Atlantic Southeast Airlines","BQK","Brunswick, GA: Brunswick Golden Isles",120.00,27.00,13.37,0.00,8.37,0.00,5.26,0.00,0.00,685.00,379.00,0.00,186.00,0.00,120.00,
2003,10,"EV","Atlantic Southeast Airlines","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",281.00,45.00,25.04,4.44,9.96,0.00,5.56,1.00,1.00,1606.00,974.00,223.00,277.00,0.00,132.00,
2003,10,"EV","Atlantic Southeast Airlines","CAE","Columbia, SC: Columbia Metropolitan",248.00,36.00,20.15,2.00,3.03,0.00,10.82,1.00,0.00,1295.00,753.00,59.00,109.00,0.00,374.00,
2003,10,"EV","Atlantic Southeast Airlines","CAK","Akron, OH: Akron-Canton Regional",31.00,7.00,5.05,0.00,0.62,0.00,1.32,0.00,0.00,218.00,161.00,0.00,14.00,0.00,43.00,
2003,10,"EV","Atlantic Southeast Airlines","CHA","Chattanooga, TN: Lovell Field",217.00,42.00,13.88,2.84,12.34,0.00,12.94,3.00,0.00,1574.00,596.00,69.00,360.00,0.00,549.00,
2003,10,"EV","Atlantic Southeast Airlines","CHO","Charlottesville, VA: Charlottesville Albemarle",62.00,14.00,3.69,1.00,7.03,0.00,2.28,0.00,0.00,349.00,92.00,24.00,160.00,0.00,73.00,
2003,10,"EV","Atlantic Southeast Airlines","CHS","Charleston, SC: Charleston AFB/International",151.00,22.00,12.87,0.00,8.13,0.00,1.00,0.00,0.00,676.00,494.00,0.00,157.00,0.00,25.00,
2003,10,"EV","Atlantic Southeast Airlines","CLE","Cleveland, OH: Cleveland-Hopkins International",31.00,11.00,4.02,0.00,4.64,0.00,2.34,0.00,0.00,351.00,132.00,0.00,122.00,0.00,97.00,
2003,10,"EV","Atlantic Southeast Airlines","CLT","Charlotte, NC: Charlotte Douglas International",31.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,37.00,17.00,0.00,20.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","CRP","Corpus Christi, TX: Corpus Christi International",156.00,19.00,9.31,1.71,6.39,0.00,1.58,0.00,0.00,707.00,454.00,65.00,158.00,0.00,30.00,
2003,10,"EV","Atlantic Southeast Airlines","CRW","Charleston/Dunbar, WV: Yeager",155.00,26.00,6.35,2.51,10.68,0.00,6.47,0.00,0.00,898.00,183.00,220.00,275.00,0.00,220.00,
2003,10,"EV","Atlantic Southeast Airlines","CSG","Columbus, GA: Columbus Airport",186.00,38.00,11.96,0.92,16.73,0.00,8.40,6.00,0.00,1162.00,354.00,45.00,433.00,0.00,330.00,
2003,10,"EV","Atlantic Southeast Airlines","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",62.00,7.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,293.00,223.00,0.00,70.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","DAB","Daytona Beach, FL: Daytona Beach International",33.00,9.00,3.12,0.00,3.00,0.00,2.88,0.00,0.00,308.00,101.00,0.00,93.00,0.00,114.00,
2003,10,"EV","Atlantic Southeast Airlines","DCA","Washington, DC: Ronald Reagan Washington National",124.00,27.00,18.84,0.00,3.18,1.00,3.98,2.00,0.00,1277.00,912.00,0.00,89.00,70.00,206.00,
2003,10,"EV","Atlantic Southeast Airlines","DEN","Denver, CO: Denver International",31.00,5.00,1.00,0.00,4.00,0.00,0.00,1.00,0.00,154.00,65.00,0.00,89.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3678.00,360.00,124.63,33.55,118.76,0.20,82.86,47.00,1.00,19259.00,9315.00,2919.00,3578.00,6.00,3441.00,
2003,10,"EV","Atlantic Southeast Airlines","DHN","Dothan, AL: Dothan Regional",156.00,27.00,9.36,1.00,7.90,0.00,8.74,0.00,0.00,1061.00,414.00,19.00,202.00,0.00,426.00,
2003,10,"EV","Atlantic Southeast Airlines","DTW","Detroit, MI: Detroit Metro Wayne County",62.00,1.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,85.00,85.00,0.00,0.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","EVV","Evansville, IN: Evansville Regional",93.00,17.00,4.60,0.00,6.49,0.00,5.91,0.00,0.00,707.00,335.00,0.00,207.00,0.00,165.00,
2003,10,"EV","Atlantic Southeast Airlines","EYW","Key West, FL: Key West International",62.00,17.00,8.73,0.00,5.27,0.00,3.00,0.00,0.00,431.00,258.00,0.00,97.00,0.00,76.00,
2003,10,"EV","Atlantic Southeast Airlines","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",151.00,36.00,8.93,0.00,6.94,0.00,20.12,0.00,0.00,1250.00,414.00,0.00,164.00,0.00,672.00,
2003,10,"EV","Atlantic Southeast Airlines","FLO","Florence, SC: Florence Regional",89.00,15.00,5.44,0.00,3.56,0.00,6.00,0.00,0.00,650.00,271.00,0.00,75.00,0.00,304.00,
2003,10,"EV","Atlantic Southeast Airlines","FWA","Fort Wayne, IN: Fort Wayne International",93.00,18.00,5.59,1.00,6.99,0.00,4.42,2.00,0.00,532.00,167.00,20.00,171.00,0.00,174.00,
2003,10,"EV","Atlantic Southeast Airlines","GNV","Gainesville, FL: Gainesville Regional",205.00,43.00,10.81,1.47,18.96,0.00,11.76,2.00,0.00,1428.00,507.00,57.00,466.00,0.00,398.00,
2003,10,"EV","Atlantic Southeast Airlines","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",253.00,50.00,23.00,1.00,16.50,0.00,9.50,1.00,2.00,1694.00,930.00,17.00,414.00,0.00,333.00,
2003,10,"EV","Atlantic Southeast Airlines","GRR","Grand Rapids, MI: Gerald R. Ford International",73.00,11.00,5.56,1.00,1.96,0.00,2.49,0.00,0.00,502.00,280.00,82.00,74.00,0.00,66.00,
2003,10,"EV","Atlantic Southeast Airlines","GSO","Greensboro/High Point, NC: Piedmont Triad International",31.00,6.00,1.00,0.71,3.29,0.00,1.00,1.00,0.00,322.00,125.00,62.00,99.00,0.00,36.00,
2003,10,"EV","Atlantic Southeast Airlines","GSP","Greer, SC: Greenville-Spartanburg International",93.00,23.00,6.07,0.00,9.12,0.00,7.81,0.00,0.00,638.00,147.00,0.00,200.00,0.00,291.00,
2003,10,"EV","Atlantic Southeast Airlines","GTR","Columbus, MS: Golden Triangle Regional",124.00,29.00,6.44,1.00,13.60,0.00,7.96,0.00,0.00,971.00,242.00,19.00,369.00,0.00,341.00,
2003,10,"EV","Atlantic Southeast Airlines","HOU","Houston, TX: William P Hobby",218.00,40.00,16.72,1.00,16.14,0.00,6.13,6.00,1.00,1572.00,693.00,29.00,527.00,0.00,323.00,
2003,10,"EV","Atlantic Southeast Airlines","HPN","White Plains, NY: Westchester County",89.00,13.00,5.33,0.00,5.32,0.00,2.35,1.00,0.00,444.00,214.00,0.00,128.00,0.00,102.00,
2003,10,"EV","Atlantic Southeast Airlines","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",186.00,34.00,11.97,0.00,11.37,0.90,9.76,8.00,0.00,1131.00,463.00,0.00,316.00,60.00,292.00,
2003,10,"EV","Atlantic Southeast Airlines","HTS","Ashland, WV: Tri-State/Milton J. Ferguson Field",93.00,11.00,3.56,1.00,2.70,0.00,3.74,1.00,0.00,334.00,102.00,39.00,66.00,0.00,127.00,
2003,10,"EV","Atlantic Southeast Airlines","IAH","Houston, TX: George Bush Intercontinental/Houston",93.00,9.00,3.00,0.00,5.00,0.00,1.00,1.00,0.00,361.00,120.00,0.00,217.00,0.00,24.00,
2003,10,"EV","Atlantic Southeast Airlines","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",119.00,36.00,12.97,0.28,15.02,0.00,7.73,0.00,0.00,1169.00,518.00,7.00,381.00,0.00,263.00,
2003,10,"EV","Atlantic Southeast Airlines","ILM","Wilmington, NC: Wilmington International",181.00,39.00,15.38,1.00,13.20,0.00,9.42,1.00,0.00,1448.00,775.00,53.00,336.00,0.00,284.00,
2003,10,"EV","Atlantic Southeast Airlines","IND","Indianapolis, IN: Indianapolis International",93.00,9.00,4.09,1.00,1.48,0.00,2.42,0.00,0.00,318.00,170.00,38.00,42.00,0.00,68.00,
2003,10,"EV","Atlantic Southeast Airlines","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",219.00,29.00,12.22,1.00,8.66,0.00,7.13,0.00,0.00,966.00,391.00,27.00,226.00,0.00,322.00,
2003,10,"EV","Atlantic Southeast Airlines","JAX","Jacksonville, FL: Jacksonville International",62.00,9.00,5.50,2.00,0.76,0.00,0.74,1.00,0.00,323.00,143.00,115.00,30.00,0.00,35.00,
2003,10,"EV","Atlantic Southeast Airlines","JFK","New York, NY: John F. Kennedy International",155.00,40.00,15.19,1.86,17.42,0.00,5.53,0.00,0.00,1938.00,967.00,120.00,616.00,0.00,235.00,
2003,10,"EV","Atlantic Southeast Airlines","LAX","Los Angeles, CA: Los Angeles International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,57.00,0.00,0.00,57.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","LBB","Lubbock, TX: Lubbock Preston Smith International",124.00,17.00,10.19,2.38,3.43,0.00,1.00,1.00,0.00,500.00,274.00,111.00,99.00,0.00,16.00,
2003,10,"EV","Atlantic Southeast Airlines","LEX","Lexington, KY: Blue Grass",183.00,39.00,16.98,1.00,15.56,0.00,5.47,0.00,1.00,1392.00,814.00,22.00,349.00,0.00,207.00,
2003,10,"EV","Atlantic Southeast Airlines","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",93.00,10.00,3.87,0.00,1.37,0.00,4.76,0.00,0.00,476.00,227.00,0.00,30.00,0.00,219.00,
2003,10,"EV","Atlantic Southeast Airlines","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",155.00,17.00,8.70,0.00,3.80,0.00,4.49,1.00,0.00,744.00,491.00,0.00,110.00,0.00,143.00,
2003,10,"EV","Atlantic Southeast Airlines","LWB","Lewisburg, WV: Greenbrier Valley",31.00,2.00,0.70,0.00,0.30,0.00,0.99,0.00,0.00,57.00,26.00,0.00,7.00,0.00,24.00,
2003,10,"EV","Atlantic Southeast Airlines","LYH","Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",94.00,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,110.00,48.00,0.00,45.00,0.00,17.00,
2003,10,"EV","Atlantic Southeast Airlines","MCI","Kansas City, MO: Kansas City International",62.00,8.00,2.92,0.00,3.08,0.00,2.00,0.00,0.00,155.00,64.00,0.00,55.00,0.00,36.00,
2003,10,"EV","Atlantic Southeast Airlines","MCN","Macon, GA: Middle Georgia Regional",151.00,28.00,7.47,1.00,9.12,0.00,10.41,3.00,0.00,1101.00,279.00,19.00,301.00,0.00,502.00,
2003,10,"EV","Atlantic Southeast Airlines","MEI","Meridian, MS: Key Field",93.00,24.00,8.62,2.61,6.21,0.00,6.56,2.00,1.00,827.00,406.00,77.00,141.00,0.00,203.00,
2003,10,"EV","Atlantic Southeast Airlines","MEM","Memphis, TN: Memphis International",62.00,6.00,1.74,1.00,2.26,0.00,1.00,2.00,0.00,190.00,93.00,24.00,57.00,0.00,16.00,
2003,10,"EV","Atlantic Southeast Airlines","MGM","Montgomery, AL: Montgomery Regional",310.00,60.00,24.88,0.80,9.81,0.00,24.51,3.00,0.00,2134.00,883.00,20.00,249.00,0.00,982.00,
2003,10,"EV","Atlantic Southeast Airlines","MKE","Milwaukee, WI: General Mitchell International",45.00,12.00,3.63,0.00,4.98,0.00,3.39,0.00,0.00,444.00,155.00,0.00,173.00,0.00,116.00,
2003,10,"EV","Atlantic Southeast Airlines","MLB","Melbourne, FL: Melbourne International",97.00,23.00,10.44,0.76,3.65,0.00,8.14,2.00,0.00,690.00,358.00,32.00,93.00,0.00,207.00,
2003,10,"EV","Atlantic Southeast Airlines","MLU","Monroe, LA: Monroe Regional",217.00,23.00,6.69,2.62,10.46,0.00,3.23,0.00,0.00,888.00,238.00,176.00,343.00,0.00,131.00,
2003,10,"EV","Atlantic Southeast Airlines","MOB","Mobile, AL: Mobile Regional",187.00,36.00,22.70,0.91,6.89,0.00,5.50,0.00,0.00,1624.00,1017.00,120.00,217.00,0.00,270.00,
2003,10,"EV","Atlantic Southeast Airlines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",156.00,10.00,4.48,1.00,4.52,0.00,0.00,0.00,1.00,403.00,248.00,58.00,97.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","MYR","Myrtle Beach, SC: Myrtle Beach International",221.00,33.00,12.69,0.81,8.30,0.00,11.20,1.00,0.00,1020.00,392.00,25.00,222.00,0.00,381.00,
2003,10,"EV","Atlantic Southeast Airlines","OAK","Oakland, CA: Metropolitan Oakland International",93.00,16.00,11.47,0.85,2.08,0.00,1.60,1.00,0.00,638.00,461.00,28.00,49.00,0.00,100.00,
2003,10,"EV","Atlantic Southeast Airlines","OKC","Oklahoma City, OK: Will Rogers World",31.00,3.00,2.94,0.00,0.06,0.00,0.00,0.00,0.00,155.00,152.00,0.00,3.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","OMA","Omaha, NE: Eppley Airfield",31.00,3.00,0.83,0.00,1.72,0.00,0.45,0.00,0.00,121.00,59.00,0.00,53.00,0.00,9.00,
2003,10,"EV","Atlantic Southeast Airlines","ONT","Ontario, CA: Ontario International",94.00,12.00,5.24,0.85,5.06,0.00,0.84,3.00,1.00,656.00,451.00,35.00,116.00,0.00,54.00,
2003,10,"EV","Atlantic Southeast Airlines","ORD","Chicago, IL: Chicago O'Hare International",148.00,31.00,12.04,1.00,14.54,0.00,3.43,2.00,1.00,1311.00,621.00,40.00,533.00,0.00,117.00,
2003,10,"EV","Atlantic Southeast Airlines","PFN","Panama City, FL: Bay County",258.00,46.00,17.01,4.77,14.82,0.00,9.40,3.00,0.00,1609.00,799.00,217.00,364.00,0.00,229.00,
2003,10,"EV","Atlantic Southeast Airlines","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",186.00,27.00,12.10,0.00,5.13,1.00,8.77,1.00,0.00,1136.00,693.00,0.00,163.00,35.00,245.00,
2003,10,"EV","Atlantic Southeast Airlines","PHL","Philadelphia, PA: Philadelphia International",31.00,7.00,2.61,0.92,3.47,0.00,0.00,0.00,0.00,328.00,153.00,96.00,79.00,0.00,0.00,
2003,10,"EV","Atlantic Southeast Airlines","PIA","Peoria, IL: General Downing - Peoria International",93.00,19.00,3.20,0.92,6.64,0.00,8.24,0.00,0.00,540.00,88.00,35.00,177.00,0.00,240.00,
2003,10,"EV","Atlantic Southeast Airlines","PIT","Pittsburgh, PA: Pittsburgh International",31.00,15.00,2.24,0.45,10.85,0.00,1.45,0.00,0.00,468.00,68.00,25.00,295.00,0.00,80.00,
